,universidad,careers,fecha_de_inscripcion,names,sexo,birth_dates,correos_electronicos,codigo_postal
1523,_universidad_de_palermo,contador_público_,31/Dec/20,mackenzie_brown,f,24/Oct/18,edixon@hotmail.com,3731
1524,_universidad_de_palermo,arquitectura,31/Dec/20,william_mullen,m,17/May/22,gadams@yahoo.com,7116
1525,_universidad_de_palermo,actuario_,31/Dec/20,charles_harper,m,12/Oct/10,nbates@hotmail.com,5325
1526,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,31/Dec/20,robin_ward,f,08/Feb/59,millspatrick@hotmail.com,4634
1527,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,31/Dec/20,manuel_nguyen,m,07/Sep/04,matthewmiller@gmail.com,3309
1528,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,31/Dec/20,deborah_sims,f,04/Dec/02,brownnathaniel@hotmail.com,6457
1529,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,31/Dec/20,ronald_anderson,m,21/Jun/86,caleb85@gmail.com,9305
1530,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,31/Dec/20,deanna_jones,f,14/Nov/85,qschroeder@yahoo.com,3188
1531,_universidad_de_palermo,licenciatura_en_psicología,31/Dec/20,regina_freeman,f,18/Aug/73,carlherrera@gmail.com,2717
1532,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,31/Dec/20,brian_williams,m,18/Dec/55,johnsoncynthia@hotmail.com,7412
1533,_universidad_de_palermo,licenciatura_en_artes,31/Dec/20,ryan_miller,m,11/Jul/39,cherryjames@yahoo.com,9111
1534,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,31/Dec/20,james_ruiz,m,24/Apr/40,terrykara@yahoo.com,1983
1535,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,01/Jan/21,stephen_shaffer,m,19/Dec/01,bonnie74@yahoo.com,6605
1536,_universidad_de_palermo,licenciatura_en_sociología_,01/Jan/21,rebecca_hernandez,f,29/Aug/75,matthewquinn@yahoo.com,4713
1537,_universidad_de_palermo,licenciatura_en_administración_,01/Jan/21,andrew_mendoza,m,08/Feb/24,danielle84@yahoo.com,3476
1538,_universidad_de_palermo,diseño_de_imagen_y_sonido,01/Jan/21,jodi_baxter,f,28/Apr/99,dcarlson@yahoo.com,7407
1539,_universidad_de_palermo,diseño_industrial,01/Jan/21,patricia_hall,f,16/Sep/72,colleen26@yahoo.com,1768
1540,_universidad_de_palermo,arquitectura,01/Jan/21,thomas_mcgee,m,25/Jun/47,jsmith@yahoo.com,6335
1541,_universidad_de_palermo,licenciatura_en_ciencia_política_,01/Jan/21,jordan_cole,m,23/Jul/58,rachael35@gmail.com,5537
1542,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,01/Jan/21,benjamin_boyd,m,06/May/95,christinathompson@yahoo.com,3363
1543,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,01/Jan/21,alyssa_jackson,f,30/Jan/14,gdowns@gmail.com,6533
1544,_universidad_de_palermo,diseño_de_imagen_y_sonido,01/Jan/21,sarah_lynch,f,17/Sep/92,julielove@yahoo.com,5575
1545,_universidad_de_palermo,medicina,01/Jan/21,thomas_woodard,m,04/Mar/93,castrodeborah@gmail.com,8363
1546,_universidad_de_palermo,farmacia,01/Jan/21,tracy_hunter,f,03/Sep/40,turnerrobert@yahoo.com,4600
1547,_universidad_de_palermo,ingeniería_mecánica,01/Jan/21,alicia_moore,f,19/Jan/34,clynn@gmail.com,1727
1548,_universidad_de_palermo,técnico_para_bioterios_,01/Jan/21,erica_henderson,f,02/Mar/67,allenstacy@hotmail.com,2741
1549,_universidad_de_palermo,licenciatura_en_sociología_,01/Jan/21,jacqueline_newman,f,16/Jul/21,obrienjennifer@hotmail.com,6474
1550,_universidad_de_palermo,actuario_,01/Jan/21,daniel_reynolds,m,08/Apr/89,michael65@yahoo.com,3380
1551,_universidad_de_palermo,farmacia,01/Jan/21,corey_jones,m,07/Oct/89,henry10@gmail.com,2340
1552,_universidad_de_palermo,licenciatura_en_musicoterapia,02/Jan/21,olivia_byrd,f,03/Sep/83,lesliecook@hotmail.com,8411
1553,_universidad_de_palermo,ingeniería_en_informática,02/Jan/21,jason_taylor,m,31/Aug/54,burtonkevin@yahoo.com,2729
1554,_universidad_de_palermo,licenciatura_en_ciencia_política_,02/Jan/21,heather_jones,f,09/Oct/07,liwilliam@yahoo.com,1849
1555,_universidad_de_palermo,licenciatura_en_musicoterapia,02/Jan/21,monica_fleming,f,04/Nov/47,jerry42@hotmail.com,3500
1556,_universidad_de_palermo,licenciatura_en_sociología_,02/Jan/21,jessica_banks,f,31/Oct/50,mmata@hotmail.com,5883
1557,_universidad_de_palermo,arquitectura,02/Jan/21,kayla_evans,f,07/Aug/99,vwalls@yahoo.com,3485
1558,_universidad_de_palermo,licenciatura_en_ciencia_política_,03/Jan/21,robert_moreno,m,04/Apr/38,stephen60@hotmail.com,3551
1559,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,03/Jan/21,shannon_day,f,04/Jul/52,kimberly99@gmail.com,6348
1560,_universidad_de_palermo,arquitectura,03/Jan/21,kurt_garza,m,09/Jun/40,danielhill@hotmail.com,6437
1561,_universidad_de_palermo,contador_público_,03/Jan/21,kyle_thompson,m,12/Jul/16,jbrown@yahoo.com,6422
1562,_universidad_de_palermo,ingeniería_mecánica,03/Jan/21,april_ramirez,f,02/Feb/70,wandamoreno@gmail.com,5353
1563,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,03/Jan/21,julian_bush,m,10/Dec/95,conniehoward@gmail.com,7207
1564,_universidad_de_palermo,licenciatura_en_musicoterapia,03/Jan/21,walter_williams,m,16/Aug/81,villegasrachel@hotmail.com,2152
1565,_universidad_de_palermo,técnico_para_bioterios_,03/Jan/21,allen_smith,m,17/Jan/68,wjones@gmail.com,8144
1566,_universidad_de_palermo,medicina,03/Jan/21,justin_miller,m,23/Dec/11,nathaniel57@gmail.com,3363
1567,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,03/Jan/21,stacy_zhang,f,10/Mar/19,bullocksteven@gmail.com,1806
1568,_universidad_de_palermo,licenciatura_en_administración_,03/Jan/21,colton_martin,m,04/Mar/28,kristasimpson@gmail.com,5531
1569,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,03/Jan/21,kim_johnson,f,10/Aug/25,james68@yahoo.com,7106
1570,_universidad_de_palermo,licenciatura_en_administración_,03/Jan/21,joshua_porter,m,05/Nov/88,uneal@gmail.com,4230
1571,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,03/Jan/21,rose_reed,f,09/Feb/20,esalazar@yahoo.com,1774
1572,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,03/Jan/21,erica_gonzalez,f,26/Feb/13,smithlinda@hotmail.com,1981
1573,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,03/Jan/21,sydney_daniels,f,25/Sep/80,brandonhatfield@gmail.com,6307
1574,_universidad_de_palermo,licenciatura_en_psicología,03/Jan/21,donald_dyer,m,24/Jul/73,kevincarter@gmail.com,1765
1575,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,03/Jan/21,mary_cowan,f,01/Mar/25,genejacobs@hotmail.com,6005
1576,_universidad_de_palermo,agronomía,03/Jan/21,rachel_green,f,11/Aug/16,theresafoster@yahoo.com,4701
1577,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,03/Jan/21,maria_romero,f,24/Apr/06,brandon34@gmail.com,1627
1578,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,03/Jan/21,shane_wall,m,01/Feb/14,harrisjeff@hotmail.com,3409
1579,_universidad_de_palermo,licenciatura_en_administración_,03/Jan/21,mr._kevin_orr,m,15/Dec/14,charlesrivers@yahoo.com,2506
1580,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,03/Jan/21,rachel_clarke,f,04/Jun/05,ubarker@gmail.com,9203
1581,_universidad_de_palermo,arquitectura,03/Jan/21,michael_morrow,m,06/Mar/40,christopherbowers@gmail.com,3416
1582,_universidad_de_palermo,bioquímica,04/Jan/21,karen_white,f,05/Oct/33,sabrina92@yahoo.com,3418
1583,_universidad_de_palermo,ingeniería_electrónica,04/Jan/21,lisa_ross,f,23/Mar/66,heather43@yahoo.com,3302
1584,_universidad_de_palermo,medicina,04/Jan/21,alexis_gallegos,f,13/May/21,glloyd@gmail.com,6409
1585,_universidad_de_palermo,ciencias_veterinarias,04/Jan/21,scott_rodriguez,m,08/Apr/99,moorejoshua@gmail.com,5517
1586,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,04/Jan/21,sheila_kennedy,f,20/May/18,henryrodgers@yahoo.com,4700
1587,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,04/Jan/21,andrea_barnes,f,20/Jun/05,ngibson@yahoo.com,6007
1588,_universidad_de_palermo,contador_público_,04/Jan/21,joseph_wright,m,03/Jun/95,lesliepayne@gmail.com,6032
1589,_universidad_de_palermo,farmacia,04/Jan/21,dr._melissa_browning_md,f,14/Jul/16,ashleybarrett@hotmail.com,5374
1590,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,04/Jan/21,sarah_dudley,f,07/Feb/43,linda13@yahoo.com,9053
1591,_universidad_de_palermo,arquitectura,04/Jan/21,samuel_johnson,m,13/Jun/07,xhall@yahoo.com,2300
1592,_universidad_de_palermo,licenciatura_en_musicoterapia,04/Jan/21,charlene_rocha,f,25/Nov/42,cranebarry@yahoo.com,4178
1593,_universidad_de_palermo,técnico_para_bioterios_,05/Jan/21,kevin_moore_jr.,m,07/Apr/16,colliertimothy@yahoo.com,1872
1594,_universidad_de_palermo,licenciatura_en_psicología,05/Jan/21,henry_cameron,m,13/Jun/32,katherine78@hotmail.com,1917
1595,_universidad_de_palermo,ingeniería_en_informática,05/Jan/21,gabrielle_sweeney,f,21/Aug/08,jennifer23@gmail.com,4655
1596,_universidad_de_palermo,ingeniería_electrónica,05/Jan/21,jesus_houston,m,16/Mar/15,riveraaustin@gmail.com,8334
1597,_universidad_de_palermo,ingeniería_mecánica,05/Jan/21,april_rosales,f,30/Oct/48,carolyn86@yahoo.com,3428
1598,_universidad_de_palermo,licenciatura_en_administración_,05/Jan/21,lisa_zimmerman,f,06/Jan/03,daniel02@hotmail.com,3443
1599,_universidad_de_palermo,contador_público_,05/Jan/21,david_weiss,m,11/Feb/74,hernandezryan@yahoo.com,4513
1600,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,05/Jan/21,amanda_johnson,f,24/Nov/34,cindyli@yahoo.com,2248
1601,_universidad_de_palermo,farmacia,05/Jan/21,paul_dawson,m,29/Apr/08,smithchristopher@hotmail.com,3144
1602,_universidad_de_palermo,medicina,05/Jan/21,kara_rose,f,27/Jan/97,willieanderson@gmail.com,4117
1603,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,05/Jan/21,jessica_sosa,f,15/Nov/32,taylorlamb@hotmail.com,2154
1604,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,05/Jan/21,julie_stokes,f,11/Aug/13,ericwarren@gmail.com,5385
1605,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,05/Jan/21,kimberly_coleman,f,22/Aug/12,wturner@yahoo.com,4608
1606,_universidad_de_palermo,técnico_para_bioterios_,05/Jan/21,john_walker,m,22/Jan/09,crawfordthomas@yahoo.com,5417
1607,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,06/Jan/21,joshua_smith,m,29/Dec/49,holmeshenry@hotmail.com,8111
1608,_universidad_de_palermo,técnico_para_bioterios_,06/Jan/21,erik_russell,m,14/Nov/28,pperry@gmail.com,2318
1609,_universidad_de_palermo,ingeniería_electrónica,06/Jan/21,shawn_vega,m,07/Jul/92,jphillips@hotmail.com,2175
1610,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,06/Jan/21,scott_greer,m,26/Sep/31,kellyhernandez@hotmail.com,5585
1611,_universidad_de_palermo,actuario_,06/Jan/21,jessica_morgan,f,08/Oct/77,charlescastillo@gmail.com,3214
1612,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,06/Jan/21,jennifer_gonzalez_dds,f,19/Oct/90,jessica68@yahoo.com,1911
1613,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,06/Jan/21,melody_hubbard,f,24/Aug/93,ryan63@gmail.com,3524
1614,_universidad_de_palermo,licenciatura_en_psicología,06/Jan/21,john_young,m,20/Jul/08,ericjackson@yahoo.com,8506
1615,_universidad_de_palermo,ingeniería_mecánica,06/Jan/21,kevin_coleman,m,05/Dec/66,caitlin17@gmail.com,3194
1616,_universidad_de_palermo,licenciatura_en_musicoterapia,06/Jan/21,isabella_harris,f,19/Jun/00,graykelly@yahoo.com,5401
1617,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,06/Jan/21,donald_young,m,04/Nov/23,thomaswelch@hotmail.com,2639
1618,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,06/Jan/21,jason_mcgee,m,13/Mar/76,ann07@hotmail.com,7112
1619,_universidad_de_palermo,licenciatura_en_ciencia_política_,06/Jan/21,xavier_moore,m,24/Nov/80,pmartinez@hotmail.com,3358
1620,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,06/Jan/21,jordan_beck,m,04/Oct/13,colelee@hotmail.com,6244
1621,_universidad_de_palermo,licenciatura_en_musicoterapia,06/Jan/21,ernest_williams,m,15/Jun/42,stevebeard@gmail.com,6387
1622,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,06/Jan/21,theodore_santiago,m,16/Jun/12,jonathan13@yahoo.com,5531
1623,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,06/Jan/21,daisy_bautista,f,31/Oct/36,oliviamoore@yahoo.com,6509
1624,_universidad_de_palermo,diseño_industrial,06/Jan/21,emily_terry,f,07/Aug/59,james67@hotmail.com,5544
1625,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,07/Jan/21,joshua_mcclure,m,20/Mar/45,qgonzalez@hotmail.com,1890
1626,_universidad_de_palermo,licenciatura_en_psicología,07/Jan/21,dr._theresa_kane_dvm,f,27/Apr/91,qparks@gmail.com,2852
1627,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,07/Jan/21,luke_howard,m,14/Mar/38,promero@hotmail.com,2000
1628,_universidad_de_palermo,agronomía,07/Jan/21,michelle_graham,f,26/Aug/78,alyssa42@yahoo.com,4503
1629,_universidad_de_palermo,bioquímica,07/Jan/21,ana_ingram,f,27/Mar/69,cmiller@yahoo.com,3304
1630,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,07/Jan/21,tammy_turner,f,08/Sep/61,susan05@hotmail.com,2301
1631,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,07/Jan/21,nicholas_meza,m,08/Sep/38,christina03@hotmail.com,6601
1632,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,07/Jan/21,emily_rodriguez,f,24/Sep/20,fitzgeraldbeth@yahoo.com,2631
1633,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,07/Jan/21,nicole_nolan,f,06/May/75,alicia95@gmail.com,6381
1634,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,07/Jan/21,brett_anderson,m,04/May/62,bryantshaun@gmail.com,2740
1635,_universidad_de_palermo,técnico_para_bioterios_,08/Jan/21,sarah_buckley,f,10/Mar/91,cynthia66@yahoo.com,3027
1636,_universidad_de_palermo,ingeniería_electrónica,08/Jan/21,paul_rios,m,04/Jan/45,jlong@yahoo.com,3565
1637,_universidad_de_palermo,diseño_industrial,08/Jan/21,michael_maldonado,m,16/Jun/13,dlee@gmail.com,5757
1638,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,08/Jan/21,regina_hamilton,f,28/Oct/16,xreynolds@gmail.com,8132
1639,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,08/Jan/21,brianna_lucas,f,14/Mar/89,shannon93@hotmail.com,1716
1640,_universidad_de_palermo,licenciatura_en_administración_,08/Jan/21,laura_andrews,f,27/Dec/49,kellis@gmail.com,5319
1641,_universidad_de_palermo,licenciatura_en_psicología,08/Jan/21,stephen_williams,m,18/Aug/96,sandralawrence@yahoo.com,5703
1642,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,08/Jan/21,caitlin_morgan,f,06/Mar/76,michaelhoffman@hotmail.com,7505
1643,_universidad_de_palermo,ingeniería_mecánica,08/Jan/21,miranda_mayer,f,26/May/63,pricejason@yahoo.com,8206
1644,_universidad_de_palermo,licenciatura_en_ciencia_política_,08/Jan/21,jose_bowen,m,20/Aug/52,shannonmedina@gmail.com,6233
1645,_universidad_de_palermo,ingeniería_electrónica,08/Jan/21,daniel_espinoza,m,10/Mar/75,devon34@yahoo.com,4178
1646,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,09/Jan/21,kimberly_martin,f,15/Dec/38,xcline@gmail.com,4707
1647,_universidad_de_palermo,diseño_de_imagen_y_sonido,09/Jan/21,jamie_mclean,f,15/Mar/67,spencerkyle@gmail.com,7165
1648,_universidad_de_palermo,licenciatura_en_sociología_,09/Jan/21,gilbert_hopkins,m,15/Nov/09,amandablack@yahoo.com,5609
1649,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,09/Jan/21,janice_montgomery,f,20/Feb/21,gsparks@hotmail.com,7174
1650,_universidad_de_palermo,arquitectura,09/Jan/21,brianna_meyer,f,05/Nov/77,coryrodriguez@yahoo.com,4630
1651,_universidad_de_palermo,licenciatura_en_ciencia_política_,09/Jan/21,heather_mills,f,13/Sep/20,christina21@yahoo.com,2347
1652,_universidad_de_palermo,licenciatura_en_musicoterapia,09/Jan/21,christopher_duncan,m,31/Oct/53,todd94@yahoo.com,5541
1653,_universidad_de_palermo,arquitectura,09/Jan/21,dean_torres,m,18/Apr/20,boydheather@yahoo.com,7533
1654,_universidad_de_palermo,técnico_para_bioterios_,09/Jan/21,lisa_bennett_dds,f,25/Mar/20,michaelbeck@gmail.com,8505
1655,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,09/Jan/21,robert_swanson,m,07/Oct/73,mbradshaw@gmail.com,3412
1656,_universidad_de_palermo,ingeniería_mecánica,09/Jan/21,kirk_patrick,m,09/Jul/03,farrelltracy@yahoo.com,3021
1657,_universidad_de_palermo,ingeniería_en_informática,09/Jan/21,stephanie_jackson,f,06/Jun/86,roger41@yahoo.com,6705
1658,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,09/Jan/21,jonathan_wright,m,06/Aug/32,melissagregory@yahoo.com,2405
1659,_universidad_de_palermo,medicina,09/Jan/21,linda_jacobson,f,27/Dec/15,pauljames@gmail.com,2535
1660,_universidad_de_palermo,diseño_de_imagen_y_sonido,10/Jan/21,nathan_case,m,18/Apr/72,williamsdeborah@gmail.com,1806
1661,_universidad_de_palermo,licenciatura_en_musicoterapia,10/Jan/21,michael_freeman,m,22/May/39,xhayes@yahoo.com,2318
1662,_universidad_de_palermo,diseño_de_imagen_y_sonido,10/Jan/21,sheila_aguilar,f,04/Jun/58,chasesamantha@yahoo.com,3048
1663,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,10/Jan/21,sean_sullivan,m,24/Mar/87,larsenpatricia@yahoo.com,1642
1664,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,10/Jan/21,mrs._shannon_williams,f,06/Nov/06,rkelly@gmail.com,6725
1665,_universidad_de_palermo,diseño_de_imagen_y_sonido,10/Jan/21,tammy_hopkins,f,27/Mar/11,jeremyhaley@hotmail.com,3500
1666,_universidad_de_palermo,medicina,10/Jan/21,nicole_day,f,03/Feb/87,harpersusan@hotmail.com,7109
1667,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,10/Jan/21,james_baldwin,m,22/Apr/15,christine01@gmail.com,5557
1668,_universidad_de_palermo,técnico_para_bioterios_,10/Jan/21,michael_norman,m,28/Aug/17,drew74@yahoo.com,5319
1669,_universidad_de_palermo,técnico_para_bioterios_,10/Jan/21,michelle_lambert,f,07/May/04,bennettjessica@gmail.com,4153
1670,_universidad_de_palermo,técnico_para_bioterios_,10/Jan/21,travis_prince,m,01/Aug/70,mark77@hotmail.com,5613
1671,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,10/Jan/21,donald_garrison,m,24/Dec/46,choihannah@gmail.com,5264
1672,_universidad_de_palermo,arquitectura,10/Jan/21,ricky_castro,m,02/May/14,alexanderbrandon@gmail.com,3038
1673,_universidad_de_palermo,ciencias_veterinarias,10/Jan/21,steven_baker,m,10/Dec/19,shenry@yahoo.com,3381
1674,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,10/Jan/21,hunter_smith,m,21/Sep/76,gatesallison@hotmail.com,5333
1675,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,10/Jan/21,nicole_lopez,f,20/Nov/27,willie18@hotmail.com,4653
1676,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,10/Jan/21,frederick_payne,m,26/May/06,autumn51@yahoo.com,1686
1677,_universidad_de_palermo,medicina,10/Jan/21,amber_rubio,f,30/May/07,njacobs@gmail.com,2400
1678,_universidad_de_palermo,licenciatura_en_sociología_,10/Jan/21,christopher_nichols,m,19/Aug/09,karenwashington@hotmail.com,6632
1679,_universidad_de_palermo,bioquímica,11/Jan/21,mrs._tammy_calderon,f,10/Aug/22,aross@yahoo.com,2826
1680,_universidad_de_palermo,ingeniería_mecánica,11/Jan/21,john_hood,m,26/Feb/35,icastillo@yahoo.com,5544
1681,_universidad_de_palermo,técnico_para_bioterios_,11/Jan/21,christina_cruz,f,04/Feb/65,jon54@hotmail.com,5607
1682,_universidad_de_palermo,licenciatura_en_administración_,11/Jan/21,gene_perez,m,27/Jan/48,davismichelle@hotmail.com,4741
1683,_universidad_de_palermo,técnico_para_bioterios_,11/Jan/21,eric_mora,m,16/Aug/08,tammy71@hotmail.com,1651
1684,_universidad_de_palermo,diseño_industrial,11/Jan/21,melissa_mullen_dvm,f,13/Oct/08,alexandra89@hotmail.com,3703
1685,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,11/Jan/21,stephen_harrison,m,18/Apr/36,bcardenas@hotmail.com,9313
1686,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,11/Jan/21,robert_kramer,m,15/Oct/80,joshuabeck@yahoo.com,4164
1687,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,12/Jan/21,danielle_hayes,f,11/May/36,suarezpamela@yahoo.com,3214
1688,_universidad_de_palermo,actuario_,12/Jan/21,michael_fisher,m,26/Mar/81,davismary@hotmail.com,7601
1689,_universidad_de_palermo,contador_público_,12/Jan/21,daniel_johnson,m,30/May/31,gregorygarcia@gmail.com,6474
1690,_universidad_de_palermo,ingeniería_en_informática,12/Jan/21,tiffany_williams,f,13/Aug/54,irichardson@yahoo.com,5474
1691,_universidad_de_palermo,ingeniería_electrónica,12/Jan/21,david_gray,m,05/Jun/21,phaley@gmail.com,4542
1692,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,12/Jan/21,frank_white,m,25/Oct/47,ttaylor@hotmail.com,2508
1693,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,12/Jan/21,marc_henry,m,26/May/44,dpeters@hotmail.com,3281
1694,_universidad_de_palermo,ingeniería_en_informática,12/Jan/21,kathleen_terry,f,10/Apr/00,nmccormick@yahoo.com,3563
1695,_universidad_de_palermo,contador_público_,12/Jan/21,janice_parsons,f,28/Apr/11,matthew67@gmail.com,4605
1696,_universidad_de_palermo,arquitectura,12/Jan/21,michael_smith,m,11/Jan/15,kimberlyalexander@yahoo.com,3448
1697,_universidad_de_palermo,ingeniería_electrónica,12/Jan/21,adam_harper,m,01/Nov/25,michaelmullins@gmail.com,7515
1698,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,12/Jan/21,meghan_finley,f,25/Aug/60,webbpaul@yahoo.com,1923
1699,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,12/Jan/21,joshua_greene,m,27/Dec/98,sethgray@hotmail.com,6228
1700,_universidad_de_palermo,bioquímica,12/Jan/21,michael_erickson,m,02/Jan/52,kmatthews@gmail.com,2633
1701,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,12/Jan/21,jessica_thompson,f,25/Sep/55,matthewsbrian@hotmail.com,3511
1702,_universidad_de_palermo,actuario_,13/Jan/21,travis_sanchez,m,01/Mar/06,kelseygreen@gmail.com,4751
1703,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,13/Jan/21,rodney_lowe,m,20/Jun/51,shannon28@yahoo.com,3023
1704,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,13/Jan/21,kristin_taylor,f,09/Sep/34,bgreen@hotmail.com,6105
1705,_universidad_de_palermo,diseño_industrial,13/Jan/21,william_sanchez,m,14/May/11,ambercarr@hotmail.com,7261
1706,_universidad_de_palermo,licenciatura_en_administración_,13/Jan/21,sara_wright,f,25/Oct/53,taravargas@hotmail.com,7400
1707,_universidad_de_palermo,licenciatura_en_sociología_,13/Jan/21,kendra_fisher,f,08/May/19,rweeks@yahoo.com,7601
1708,_universidad_de_palermo,licenciatura_en_psicología,13/Jan/21,hannah_mckinney,f,06/Jul/57,asmith@yahoo.com,5473
1709,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,13/Jan/21,randy_caldwell,m,11/Apr/29,evanslisa@gmail.com,3384
1710,_universidad_de_palermo,licenciatura_en_sociología_,13/Jan/21,brett_paul,m,03/Dec/18,denisecruz@gmail.com,3016
1711,_universidad_de_palermo,diseño_industrial,13/Jan/21,dana_anthony,f,29/Jan/58,garrett88@yahoo.com,6665
1712,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,13/Jan/21,scott_thomas,m,28/Jun/97,cody43@gmail.com,3371
1713,_universidad_de_palermo,medicina,13/Jan/21,kara_romero,f,05/Oct/75,joseph23@hotmail.com,3123
1714,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,13/Jan/21,shane_perez,m,15/Jul/14,nancy44@hotmail.com,3440
1715,_universidad_de_palermo,ciencias_veterinarias,13/Jan/21,gregory_rice,m,27/Feb/79,jean18@gmail.com,3105
1716,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,13/Jan/21,tonya_ortega,f,26/Nov/04,stacey04@yahoo.com,7400
1717,_universidad_de_palermo,agronomía,13/Jan/21,dennis_downs_md,m,29/Jun/71,thomascook@yahoo.com,6621
1718,_universidad_de_palermo,contador_público_,14/Jan/21,sara_murray,f,23/Sep/48,bradleybrian@hotmail.com,8351
1719,_universidad_de_palermo,licenciatura_en_artes,14/Jan/21,mr._russell_beck,m,18/Jul/95,igilbert@hotmail.com,4632
1720,_universidad_de_palermo,licenciatura_en_ciencia_política_,14/Jan/21,kaitlyn_potter,f,28/Jun/69,joel80@gmail.com,3557
1721,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,14/Jan/21,sarah_mcintosh,f,21/Feb/13,davisterri@yahoo.com,5757
1722,_universidad_de_palermo,licenciatura_en_psicología,14/Jan/21,christopher_anderson,m,13/Nov/96,escott@yahoo.com,2216
1723,_universidad_de_palermo,licenciatura_en_musicoterapia,14/Jan/21,justin_garcia,m,13/Mar/49,smithnatalie@gmail.com,3072
1724,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,14/Jan/21,tammy_carney,f,23/May/46,btran@yahoo.com,7241
1725,_universidad_de_palermo,licenciatura_en_musicoterapia,14/Jan/21,jamie_castaneda,f,26/Jul/45,oscar32@gmail.com,7620
